osm_id,name,dist_boundary_m,dist_centroid_m,centroid_outside_polygon,facility_count,underserved_1000,underserved_1500,underserved_2000
9493940,İncirköy Mahallesi,0.0,1399.186628,False,1,True,False,False
9493958,Acarlar Mahallesi,616.687402,2423.241644,False,0,True,True,True
9493991,Paşabahçe Mahallesi,67.607243,583.259626,False,0,False,False,False
9494014,Soğuksu Mahallesi,701.394314,1223.836192,False,0,True,False,False
9495280,Sarıgazi Mahallesi,0.0,328.899211,False,4,False,False,False
9525823,Aydınlar Mahallesi,300.142791,805.908901,False,0,False,False,False
9526165,Soğukpınar Mahallesi,966.501489,1456.305615,False,0,True,False,False
9526221,Cumhuriyet Mahallesi,257.371367,646.481527,False,0,False,False,False
9526222,Güngören Mahallesi,0.0,892.880973,False,1,False,False,False
9526253,Sultançiftliği Mahallesi,287.61983,1930.38166,False,0,True,True,False
9530301,Çakıl Mahallesi,1274.55593,3599.236345,False,0,True,True,True
9531481,Ovayenice Mahallesi,3279.361252,5849.535503,False,0,True,True,True
9531489,Elbasan Mahallesi,2851.763188,5543.648818,False,0,True,True,True
9531780,Selimpaşa Mahallesi,0.0,1490.019972,False,1,True,False,False
9531802,İnceğiz Mahallesi,3158.158637,5375.665239,False,0,True,True,True
9531810,Gökçeali Mahallesi,936.983388,2436.820671,False,0,True,True,True
9533391,Kabakça Mahallesi,235.95734,1555.685272,False,0,True,True,False
9533419,Akalan Mahallesi,2007.7156,4174.567287,False,0,True,True,True
9533502,Subaşı Mahallesi,0.0,269.242479,False,1,False,False,False
9533706,Oklalı Mahallesi,1164.467264,1951.216465,False,0,True,True,False
9533733,Kestanelik Mahallesi,2569.94392,3457.680528,False,0,True,True,True
9533881,Örcünlü Mahallesi,4212.497204,5793.558233,False,0,True,True,True
9533888,Kızılcaali Mahallesi,5697.070176,7996.435441,False,0,True,True,True
9533923,Çanakça Mahallesi,3537.413606,6464.748858,False,0,True,True,True
9536586,İhsaniye Mahallesi,0.0,4584.592549,False,1,True,True,True
9536741,Dağyenice Mahallesi,3171.02604,6507.661328,False,0,True,True,True
9536790,Yazlık Mahallesi,7431.387227,10850.125479,False,0,True,True,True
9577224,Maden Mahallesi,421.435965,1825.692133,False,0,True,True,False
9577538,Göztepe Mahallesi,235.825059,1218.562014,False,0,True,False,False
9577570,Yeni Mahalle Mahallesi,0.0,1036.077305,False,1,True,False,False
9577603,Baklacı Mahallesi,939.403869,2800.413417,False,0,True,True,True
9577627,Fatih Mahallesi,931.50275,2095.638935,False,0,True,True,True
9577636,Rüzgarlıbahçe Mahallesi,0.0,792.940347,False,1,False,False,False
9578449,Anadolu Hisarı Mahallesi,128.367264,671.649684,False,0,False,False,False
9578450,Kanlıca Mahallesi,395.433596,1130.166728,False,0,True,False,False
9578464,Çubuklu Mahallesi,0.0,356.071346,False,2,False,False,False
9578496,Çiğdem Mahallesi,0.0,840.660507,False,1,False,False,False
9578568,Kavacık Mahallesi,0.0,301.334818,False,3,False,False,False
9586433,Kalfa Mahallesi,3522.192719,6946.955979,False,0,True,True,True
9617957,Örencik Mahallesi,8254.572713,12181.884009,False,0,True,True,True
9617980,Celepköy Mahallesi,13895.635278,16304.727248,False,0,True,True,True
9618065,Başak Mahallesi,9029.461555,12266.842709,False,0,True,True,True
9618269,Gümüşpınar Mahallesi,0.0,1628.252105,False,1,True,True,False
9618275,Hisarbeyli Mahallesi,13428.607749,15998.01133,False,0,True,True,True
9618395,Belgrat Mahallesi,6126.525675,9593.649981,False,0,True,True,True
9618406,Çiftlikköy,8309.805646,11996.821339,False,0,True,True,True
9618646,Ormanlı Mahallesi,12834.616526,16558.627087,False,0,True,True,True
9618736,Karamandere Mahallesi,3890.231323,6429.763278,False,0,True,True,True
9619158,Aydınlar Mahallesi,1947.492403,5333.096585,False,0,True,True,True
9619159,Yaylacık Mahallesi,5319.709071,6916.271028,False,0,True,True,True
9619392,Karacaköy Merkez Mahallesi,6867.67593,12514.11528,False,0,True,True,True
9619871,Hallaçlı Mahallesi,6537.336926,10470.350685,False,0,True,True,True
9619872,Fatih Mahallesi,251.087938,7788.637303,False,0,True,True,True
9619873,Yalıköy Mahallesi,4111.495207,9146.603491,False,0,True,True,True
9619874,Atatürk Mahallesi,0.0,3776.03045,False,1,True,True,True
9620132,Yassıören Mahallesi,251.426404,7699.882771,False,0,True,True,True
9620409,Akçaburgaz Mahallesi,1314.099584,2679.121648,False,0,True,True,True
9620429,Orhan Gazi Mahallesi,396.64984,1153.728344,False,0,True,False,False
9620430,Koza Mahallesi,470.268322,1063.35556,False,0,True,False,False
9620439,Osmangazi Mahallesi,0.0,960.613669,False,1,False,False,False
9620447,Süleymaniye Mahallesi,0.0,337.661279,False,1,False,False,False
9620448,Yenikent Mahallesi,0.0,428.661821,False,1,False,False,False
9620521,İnönü Mahallesi,0.0,451.570135,False,1,False,False,False
9620523,Kemal Türkler Mahallesi,0.0,383.966445,False,1,False,False,False
9620544,Ekşioğlu Mahallesi,0.0,889.833187,False,3,False,False,False
9623005,Atatürk Mahallesi,0.0,333.013578,False,1,False,False,False
9623018,Eyüp Sultan Mahallesi,0.0,478.329183,False,6,False,False,False
9623052,Osmangazi Mahallesi,0.0,988.893879,False,2,False,False,False
9623060,Yenidoğan Mahallesi,121.805745,658.548976,False,0,False,False,False
9623078,Yunus Emre Mahallesi,0.0,672.740676,False,1,False,False,False
9623096,Hilal Mahallesi,311.420639,786.259511,False,0,False,False,False
9623102,Safa Mahallesi,416.54644,1186.755063,False,0,True,False,False
9623105,Mevlana Mahallesi,179.458922,819.817774,False,0,False,False,False
9623145,Abdurrahmangazi Mahallesi,0.0,600.764562,False,3,False,False,False
9623146,Merve Mahallesi,0.0,723.423007,False,1,False,False,False
9623215,Yeşilbayır Mahallesi,1514.115248,3572.714322,False,0,True,True,True
9642513,Gökevler Mahallesi,0.0,265.538203,False,1,False,False,False
9642514,Atatürk Mahallesi,523.131702,1080.313864,False,0,True,False,False
9642530,Yunus Emre Mahallesi,485.217753,923.249831,False,0,False,False,False
9642531,İncirtepe Mahallesi,232.244079,724.492779,False,0,False,False,False
9642576,Sultaniye Mahallesi,0.0,224.654844,False,1,False,False,False
9642577,Balıkyolu Mahallesi,0.0,643.015661,False,1,False,False,False
9642578,İnönü Mahallesi,0.0,312.844684,False,1,False,False,False
9642609,Zafer Mahallesi,0.0,482.071323,False,1,False,False,False
9642610,Namık Kemal Mahallesi,13.202155,678.956787,False,0,False,False,False
9642611,Turgut Özal Mahallesi,559.303851,1089.394041,False,0,True,False,False
9642612,Saadetdere Mahallesi,501.142879,809.085819,False,0,False,False,False
9642644,Örnek Mahallesi,134.515082,443.466874,False,0,False,False,False
9642645,Çınar Mahallesi,0.0,369.442668,False,1,False,False,False
9642646,Selahaddin Eyyubi Mahallesi,527.868458,1416.744818,False,0,True,False,False
9642748,Mevlana Mahallesi,0.0,89.125683,False,3,False,False,False
9642749,Cumhuriyet Mahallesi,27.02564,210.274212,False,0,False,False,False
9642750,Piri Reis Mahallesi,338.023633,881.258669,False,0,False,False,False
9642751,Barbaros Hayrettin Paşa Mahallesi,248.044165,675.611832,False,0,False,False,False
9642765,Güzelyurt Mahallesi,0.0,413.678385,False,1,False,False,False
9642812,Pınar Mahallesi,88.1881,679.726988,False,0,False,False,False
9642813,Battalgazi Mahallesi,0.0,383.639213,False,1,False,False,False
9642814,Şehitler Mahallesi,45.619671,291.755059,False,0,False,False,False
9642815,Necip Fazıl Kısakürek Mahallesi,0.0,368.208433,False,1,False,False,False
9642816,Hürriyet Mahallesi,554.708325,999.936853,False,0,False,False,False
9642817,İstiklal Mahallesi,22.466734,406.175233,False,0,False,False,False
9642893,Mehterçeşme Mahallesi,0.0,280.941399,False,1,False,False,False
9642894,Yeşilkent Mahallesi,119.415483,642.694937,False,0,False,False,False
9642964,Merkez Mahallesi,0.0,376.652356,False,1,False,False,False
9642965,Üçevler Mahallesi,129.622494,456.504079,False,0,False,False,False
9642966,Fatih Mahallesi,0.0,409.751855,False,2,False,False,False
9642967,Talatpaşa Mahallesi,67.812254,626.068183,False,0,False,False,False
9642968,Akevler Mahallesi 7 sokak,611.753717,1117.132806,False,0,True,False,False
9642969,Mehmet Akif Ersoy Mahallesi,262.646756,645.778734,False,0,False,False,False
9643178,Ortaköy Mahallesi,2536.448948,5231.880816,False,0,True,True,True
9643188,Kavaklı Hürriyet Mahallesi,2966.697487,5216.297391,False,0,True,True,True
9643199,Kavaklı İstiklal Mahallesi,3191.142871,5200.748407,False,0,True,True,True
9643200,Cumhuriyet Mahallesi,118.73501,1933.775593,False,0,True,True,False
9643210,Gazitepe Mahallesi,4227.748524,7139.265447,False,0,True,True,True
9643220,Kadıköy Mahallesi,6566.899026,9077.6208,False,0,True,True,True
9643322,Alipaşa Mahallesi,235.233802,3228.874674,False,0,True,True,True
9643323,Yeni Mahalle,0.0,2679.754184,False,4,True,True,True
9643345,Mimar Sinan Mahallesi,0.0,362.025925,False,2,False,False,False
9643346,Piri Mehmet Paşa Mahallesi,0.0,501.956225,False,1,False,False,False
9643347,Alibey Mahallesi,0.0,276.595106,False,1,False,False,False
9643348,Fatih Mahallesi,0.0,126.359628,False,1,False,False,False
9643867,Fener Mahallesi,3332.84575,7752.153449,False,0,True,True,True
9643888,Küçük Kılıçlı Mahallesi,3529.747144,5919.143538,False,0,True,True,True
9643897,Akören Mahallesi,2094.420125,7498.851487,False,0,True,True,True
9643904,Bekirli Mahallesi,3885.093299,5379.249452,False,0,True,True,True
9644016,Yavuz Selim Mahallesi,1937.550331,4052.601107,False,0,True,True,True
9644017,Çengeldere Mahallesi,1964.487169,4046.838065,False,0,True,True,True
9644018,Çavuşbaşı Çiftlik Mahallesi,2528.430648,4053.822025,False,0,True,True,True
9644306,Alemdağ Mahallesi,0.0,1895.297904,False,2,True,True,False
9644504,Huzur Mahallesi,0.0,280.792203,False,1,False,False,False
9644505,Maslak Mahallesi,0.0,990.757243,False,1,False,False,False
9644506,Ayazağa Mahallesi,0.0,1674.438663,False,1,True,True,False
9644555,Poligon Mahallesi,655.815221,1245.030345,False,0,True,False,False
9644556,Pınar Mahallesi,1096.098148,1609.510784,False,0,True,True,False
9644572,Darüşşafaka Mahallesi,0.0,720.236286,False,1,False,False,False
9644584,Çamlıtepe Mahallesi,123.932785,803.789003,False,0,False,False,False
9644592,Ferahevler Mahallesi,947.20063,1606.041962,False,0,True,True,False
9644648,İstinye Mahallesi,0.0,460.073065,False,2,False,False,False
9644656,PTT Evleri Mahallesi,163.115391,1126.936645,False,0,True,False,False
9644665,Bahçeköy Kemer Mahallesi,10.128128,1939.480069,False,0,True,True,False
9644695,Bahçeköy Merkez Mahallesi,0.0,2349.132121,False,1,True,True,True
9644696,Bahçeköy Yeni Mahalle,350.288034,931.314461,False,0,False,False,False
9644714,Cumhuriyet Mahallesi,409.12207,1254.627058,False,0,True,False,False
9644728,Kazım Karabekir Paşa Mahallesi,0.0,1933.22035,False,1,True,True,False
9644762,Tarabya Mahallesi,631.763951,2104.305896,False,0,True,True,True
9644763,Kireçburnu Mahallesi,1190.408407,2047.894635,False,0,True,True,True
9644764,Yeniköy Mahallesi,208.80724,1002.410157,False,0,True,False,False
9644785,Kocataş Mahallesi,844.489725,1998.154945,False,0,True,True,False
9644790,Çayırbaşı Mahallesi,101.813179,433.926043,False,0,False,False,False
9644824,Büyükdere Mahallesi,456.722065,1342.652686,False,0,True,False,False
9644953,Yeni Mahalle,285.838051,863.088907,False,0,False,False,False
9644954,Merkez Mahallesi,0.0,489.367962,False,1,False,False,False
9645050,Uskumruköy Mahallesi,0.0,1052.812162,False,1,True,False,False
9645084,Zekeriyaköy Mahallesi,0.0,584.408658,False,4,False,False,False
9645135,Kumköy (Kilyos) Mahallesi,0.0,573.743778,False,1,False,False,False
9645141,Rumelikavağı Mahallesi,704.16837,1762.481316,False,0,True,True,False
9645153,Demirciköy Mahallesi,441.572219,2185.168278,False,0,True,True,True
9645159,Garipçe Mahallesi,906.95478,2241.100184,False,0,True,True,True
9645160,Rumelifeneri Mahallesi,0.0,2602.811849,False,1,True,True,True
9669360,Semizkumlar Mahallesi,0.0,1130.723355,False,2,True,False,False
9670364,Danamandıra Mahallesi,882.242535,3464.454188,False,0,True,True,True
9670918,Sayalar Mahallesi,5818.996385,9285.316443,False,0,True,True,True
9675979,Mimar Sinan Mahallesi,128.814757,3485.265825,False,0,True,True,True
9677347,Mithatpaşa Mahallesi,0.0,2105.854121,False,1,True,True,True
9677558,Göktürk Merkez Mahallesi,0.0,1754.895837,False,3,True,True,False
9677564,Pirinççi Mahallesi,325.724892,2929.666916,False,0,True,True,True
9677566,Işıklar Mahallesi,3938.633076,6146.641476,False,0,True,True,True
9677569,İhsaniye Mahallesi,3850.224194,5660.58247,False,0,True,True,True
9677573,Odayeri Mahallesi,4915.209378,6280.254703,False,0,True,True,True
9677586,Çiftalan Mahallesi,5587.02075,7974.587902,False,0,True,True,True
9677587,Ağaçlı Mahallesi,6727.47221,9232.737201,False,0,True,True,True
9677588,Akpınar Mahallesi,5057.095339,8348.327277,False,0,True,True,True
9679437,Değirmenköy Fevzipaşa Mahallesi,4468.154051,7160.072552,False,0,True,True,True
9679470,Çatalmeşe Mahallesi,0.0,995.029764,False,1,False,False,False
9679498,Reşadiye Mahallesi,1567.861055,4000.263298,False,0,True,True,True
9679518,Nişantepe Mahallesi,0.0,764.101723,False,1,False,False,False
9679582,Hüseyinli Mahallesi,1189.19178,2280.213463,False,0,True,True,True
9679639,Sırapınar Mahallesi,0.0,856.060958,False,1,False,False,False
9679693,Koçullu Mahallesi,479.456133,2814.955153,False,0,True,True,True
9679694,Ömerli Mahallesi,0.0,794.630672,False,1,False,False,False
9680133,Balaban Mahallesi,12387.25486,17294.618111,False,0,True,True,True
9680169,Terkos Mahallesi,10508.377565,13537.049533,False,0,True,True,True
9680170,Karaburun Mahallesi,13176.958676,15318.838542,True,0,True,True,True
9680204,Arnavutköy Merkez Mahallesi,0.0,854.866137,False,1,False,False,False
9680382,Mustafa Kemal Paşa Mahallesi,1166.930844,2061.764895,False,0,True,True,True
9680399,Nene hatun Mahallesi,1514.73718,2226.997039,False,0,True,True,True
9680508,Boğazköy İstiklal Mahallesi,580.731785,3537.766456,False,0,True,True,True
9680532,Durusu Mahallesi,10461.552926,10782.132002,False,0,True,True,True
9680547,Hacımaşlı Mahallesi,958.438705,3902.62247,False,0,True,True,True
9680567,Ömerli Mahallesi,1502.529418,3599.357574,False,0,True,True,True
9680568,Deliklikaya Mahallesi,613.116225,1862.804773,False,0,True,True,False
9680573,Taşoluk Mahallesi,1230.770336,1984.160901,False,0,True,True,False
9680598,Hastane Mahallesi,429.496675,1911.032552,False,0,True,True,False
9680605,Hadımköy Mahallesi,0.0,844.574743,False,2,False,False,False
9680610,Sazlıbosna Mahallesi,0.0,940.411489,False,1,False,False,False
9680620,Boyalık Mahallesi,5280.465211,10401.317853,False,0,True,True,True
9680653,Karlıbayır Mahallesi,1884.565363,2538.641475,False,0,True,True,True
9680656,İslambey Mahallesi,688.136485,1458.224809,False,0,True,False,False
9680662,Yavuz Selim Mahallesi,510.521724,1169.366368,False,0,True,False,False
9680709,Mareşal Fevzi Çakmak Mahallesi,769.895537,1297.041321,False,0,True,False,False
9680710,Mehmet Akif Ersoy Mahallesi,0.0,621.503556,False,1,False,False,False
9680712,Fatih Mahallesi,1132.043571,2057.238952,False,0,True,True,True
9680713,Adnan Menderes Mahallesi,37.436975,559.811447,False,0,False,False,False
9680733,İmrahor Mahallesi,0.0,4715.827768,False,1,True,True,True
9680749,Baklalı Mahallesi,4437.228529,7608.891263,False,0,True,True,True
9680766,Çilingir Mahallesi,1101.789696,3522.867947,False,0,True,True,True
9680772,Haraççı Mahallesi,832.427146,2797.194359,False,0,True,True,True
9680774,Dursunköy Mahallesi,177.852873,3386.051097,False,0,True,True,True
9680778,Yeniköy Mahallesi,5308.893753,9976.267867,False,0,True,True,True
9680779,Tayakadın Mahallesi,1833.65559,5859.414819,False,0,True,True,True
9681982,Yolçatı Mahallesi,705.442317,2536.868811,False,0,True,True,True
9681983,Çeltik Mahallesi,0.0,2345.428478,False,1,True,True,True
9682004,Değirmenköy İsmetpaşa Mahallesi,3172.982709,7828.926698,False,0,True,True,True
9682023,Çanta Balaban Mahallesi,0.0,4666.398203,False,1,True,True,True
9682058,Çayırdere Mahallesi,2471.174905,5276.759968,False,0,True,True,True
9682224,Büyük Çavuşlu Mahallesi,0.0,2154.435155,False,1,True,True,True
9682262,Büyük Sinekli Mahallesi,5651.599475,8444.947295,False,0,True,True,True
9682263,Küçük Sinekli Mahallesi,4132.996847,7568.641434,False,0,True,True,True
9682312,Beyciler Mahallesi,0.0,705.771738,False,1,False,False,False
9682646,Büyük Kılıçlı Mahallesi,3829.643797,7375.361151,False,0,True,True,True
9682647,Seymen Mahallesi,1230.595368,5952.926319,False,0,True,True,True
9682747,Çanta Sancaktepe Mahallesi,295.035695,2033.796423,False,0,True,True,True
9682749,Kurfallı Mahallesi,5959.61418,9444.002368,False,0,True,True,True
13276411,15 Temmuz Mahallesi,263.249813,609.021336,False,0,False,False,False
13986753,5. Levent Mahallesi,95.540362,2107.367404,False,0,True,True,True
14056989,Beylikdüzü Organize Sanayi Bölgesi,101.334098,756.578308,False,0,False,False,False
14601477,Dudullu OSB Mahallesi,614.626535,1467.520896,False,0,True,False,False
